seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,timestamp
36,5.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,error_detected,21279,True,1.0678172112e-04,400,19,9.5465393795e-01,0,0.0000000000e+00,2026-04-29T20:08:17.929202
36,5.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,error_detected,4587,True,2.7671456337e-04,100,4,9.6153846154e-01,0,0.0000000000e+00,2026-04-29T20:08:17.969713
36,5.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,error_detected,7824,True,5.3820014000e-04,200,7,9.6618357488e-01,0,0.0000000000e+00,2026-04-29T20:08:18.038328
36,5.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,error_detected,3765,True,1.7845630646e-03,100,5,9.5238095238e-01,0,0.0000000000e+00,2026-04-29T20:08:18.079056
36,5.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,error_detected,3390,True,1.2093186378e-03,100,6,9.4339622642e-01,0,0.0000000000e+00,2026-04-29T20:08:18.115125
36,5.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,error_detected,5634,True,9.6961855888e-04,200,11,9.4786729858e-01,0,0.0000000000e+00,2026-04-29T20:08:18.179446
36,5.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,error_detected,57180,True,8.4966421127e-05,2300,100,9.5833333333e-01,0,0.0000000000e+00,2026-04-29T20:08:18.838411
36,5.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,error_detected,2319,True,2.5036036968e-03,100,4,9.6153846154e-01,0,0.0000000000e+00,2026-04-29T20:08:18.878959
36,5.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,error_detected,2040,True,3.2008886337e-03,100,5,9.5238095238e-01,0,0.0000000000e+00,2026-04-29T20:08:18.915767
36,5.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,error_detected,1980,True,1.0907649994e-05,100,4,9.6153846154e-01,0,0.0000000000e+00,2026-04-29T20:08:18.952473
36,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,error_detected,1830,True,1.7366111279e-03,100,7,9.3457943925e-01,0,0.0000000000e+00,2026-04-29T20:08:18.988703
24,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-04,error_detected,748962426,False,2.0792741776e+00,43102,6898,8.6204000000e-01,0,0.0000000000e+00,2026-04-29T20:06:48.710892
24,1.0000000000e-01,0.0000000000e+00,1,3,1.1242100351e-04,error_detected,666845889,False,2.0792741776e+00,42969,7031,8.5938000000e-01,0,0.0000000000e+00,2026-04-29T20:07:07.304067
24,1.0000000000e-01,0.0000000000e+00,1,3,1.2638482029e-04,error_detected,592128138,False,2.0792741776e+00,43057,6943,8.6114000000e-01,0,0.0000000000e+00,2026-04-29T20:07:25.251478
24,1.0000000000e-01,0.0000000000e+00,1,3,1.4208308325e-04,error_detected,527822997,False,2.0792741776e+00,43058,6942,8.6116000000e-01,0,0.0000000000e+00,2026-04-29T20:07:43.387324
24,1.0000000000e-01,0.0000000000e+00,1,3,1.5973122801e-04,error_detected,470602173,False,2.0792741776e+00,43047,6953,8.6094000000e-01,0,0.0000000000e+00,2026-04-29T20:08:01.004289
24,1.0000000000e-01,0.0000000000e+00,1,3,1.7957144944e-04,error_detected,1054767,True,1.0907649994e-05,100,13,8.8495575221e-01,0,0.0000000000e+00,2026-04-29T20:08:01.063174
24,1.0000000000e-01,0.0000000000e+00,1,3,2.0187602547e-04,error_detected,372130497,False,2.0792741776e+00,43054,6946,8.6108000000e-01,0,0.0000000000e+00,2026-04-29T20:08:17.492650
24,1.0000000000e-01,0.0000000000e+00,1,3,2.2695105367e-04,error_detected,14750100,True,1.0907649994e-05,1900,313,8.5856303660e-01,0,0.0000000000e+00,2026-04-29T20:08:18.367542
24,1.0000000000e-01,0.0000000000e+00,1,3,2.5514065200e-04,error_detected,9043746,True,1.0907649994e-05,1300,214,8.5865257596e-01,0,0.0000000000e+00,2026-04-29T20:08:18.974288
24,1.0000000000e-01,0.0000000000e+00,1,3,2.8683168133e-04,error_detected,1210920,True,1.0907649994e-05,200,28,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:19.072659
24,1.0000000000e-01,0.0000000000e+00,1,3,3.2245905453e-04,error_detected,4362120,True,1.0907649994e-05,800,126,8.6393088553e-01,0,0.0000000000e+00,2026-04-29T20:08:19.412532
24,1.0000000000e-01,0.0000000000e+00,1,3,3.6251170500e-04,error_detected,993558,True,1.0907649994e-05,200,31,8.6580086580e-01,0,0.0000000000e+00,2026-04-29T20:08:19.508429
24,1.0000000000e-01,0.0000000000e+00,1,3,4.0753929659e-04,error_detected,388995,True,1.0907649994e-05,100,15,8.6956521739e-01,0,0.0000000000e+00,2026-04-29T20:08:19.560805
24,1.0000000000e-01,0.0000000000e+00,1,3,4.5815976691e-04,error_detected,2328564,True,1.0907649994e-05,600,85,8.7591240876e-01,0,0.0000000000e+00,2026-04-29T20:08:19.827277
24,1.0000000000e-01,0.0000000000e+00,1,3,5.1506780762e-04,error_detected,313362,True,1.0907649994e-05,100,13,8.8495575221e-01,0,0.0000000000e+00,2026-04-29T20:08:19.877945
24,1.0000000000e-01,0.0000000000e+00,1,3,5.7904439806e-04,error_detected,312648,True,1.0907649994e-05,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:19.929968
24,1.0000000000e-01,0.0000000000e+00,1,3,6.5096752305e-04,error_detected,256383,True,3.7044286728e-05,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:19.984024
24,1.0000000000e-01,0.0000000000e+00,1,3,7.3182422191e-04,error_detected,227988,True,1.0907649994e-05,100,17,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:20.037224
24,1.0000000000e-01,0.0000000000e+00,1,3,8.2272413417e-04,error_detected,850611,True,1.0907649994e-05,400,58,8.7336244541e-01,0,0.0000000000e+00,2026-04-29T20:08:20.217847
24,1.0000000000e-01,0.0000000000e+00,1,3,9.2491472772e-04,error_detected,184428,True,3.7044286728e-05,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:20.269691
24,1.0000000000e-01,0.0000000000e+00,1,3,1.0397984185e-03,error_detected,190338,True,1.0907649994e-05,100,24,8.0645161290e-01,0,0.0000000000e+00,2026-04-29T20:08:20.322489
24,1.0000000000e-01,0.0000000000e+00,1,3,1.1689518165e-03,error_detected,1832022,True,1.0907649994e-05,1200,198,8.5836909871e-01,0,0.0000000000e+00,2026-04-29T20:08:20.759709
24,1.0000000000e-01,0.0000000000e+00,1,3,1.3141473626e-03,error_detected,125226,True,1.0907649994e-05,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:20.810711
24,1.0000000000e-01,0.0000000000e+00,1,3,1.4773776526e-03,error_detected,108765,True,3.7044286728e-05,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:20.860268
24,1.0000000000e-01,0.0000000000e+00,1,3,1.6608827826e-03,error_detected,103833,True,3.7044286728e-05,100,15,8.6956521739e-01,0,0.0000000000e+00,2026-04-29T20:08:20.909384
24,1.0000000000e-01,0.0000000000e+00,1,3,1.8671810913e-03,error_detected,293484,True,3.7044286728e-05,300,55,8.4507042254e-01,0,0.0000000000e+00,2026-04-29T20:08:21.038920
24,1.0000000000e-01,0.0000000000e+00,1,3,2.0991037201e-03,error_detected,152772,True,3.7044286728e-05,200,29,8.7336244541e-01,0,0.0000000000e+00,2026-04-29T20:08:21.126041
24,1.0000000000e-01,0.0000000000e+00,1,3,2.3598334668e-03,error_detected,74466,True,1.0907649994e-05,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:21.175404
24,1.0000000000e-01,0.0000000000e+00,1,3,2.6529484644e-03,error_detected,67647,True,3.7044286728e-05,100,13,8.8495575221e-01,0,0.0000000000e+00,2026-04-29T20:08:21.224190
24,1.0000000000e-01,0.0000000000e+00,1,3,2.9824712862e-03,error_detected,235020,True,5.8829784393e-05,400,68,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:21.385075
24,1.0000000000e-01,0.0000000000e+00,1,3,3.3529241492e-03,error_detected,54975,True,2.0265579224e-04,100,21,8.2644628099e-01,0,0.0000000000e+00,2026-04-29T20:08:21.434261
24,1.0000000000e-01,0.0000000000e+00,1,3,3.7693909754e-03,error_detected,43524,True,1.0907649994e-05,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:21.483411
24,1.0000000000e-01,0.0000000000e+00,1,3,4.2375871606e-03,error_detected,81807,True,8.4966421127e-05,200,35,8.5106382979e-01,0,0.0000000000e+00,2026-04-29T20:08:21.571364
24,1.0000000000e-01,0.0000000000e+00,1,3,4.7639380104e-03,error_detected,32748,True,5.8829784393e-05,100,11,9.0090090090e-01,0,0.0000000000e+00,2026-04-29T20:08:21.622906
24,1.0000000000e-01,0.0000000000e+00,1,3,5.3556669177e-03,error_detected,33693,True,3.7044286728e-05,100,22,8.1967213115e-01,0,0.0000000000e+00,2026-04-29T20:08:21.671061
24,1.0000000000e-01,0.0000000000e+00,1,3,6.0208944933e-03,error_detected,204321,True,1.0907649994e-05,700,123,8.5054678007e-01,0,0.0000000000e+00,2026-04-29T20:08:21.901012
24,1.0000000000e-01,0.0000000000e+00,1,3,6.7687500095e-03,error_detected,27342,True,3.7258863449e-04,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:21.955536
24,1.0000000000e-01,0.0000000000e+00,1,3,7.6094966855e-03,error_detected,24291,True,2.0265579224e-04,100,17,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:22.007054
24,1.0000000000e-01,0.0000000000e+00,1,3,8.5546725356e-03,error_detected,103332,True,1.5470385551e-04,500,83,8.5763293310e-01,0,0.0000000000e+00,2026-04-29T20:08:22.172206
24,1.0000000000e-01,0.0000000000e+00,1,3,9.6172487112e-03,error_detected,18408,True,4.6846270561e-04,100,12,8.9285714286e-01,0,0.0000000000e+00,2026-04-29T20:08:22.220950
24,1.0000000000e-01,0.0000000000e+00,1,3,1.0811807511e-02,error_detected,14835,True,3.2466650009e-04,100,11,9.0090090090e-01,0,0.0000000000e+00,2026-04-29T20:08:22.268806
24,1.0000000000e-01,0.0000000000e+00,1,3,1.2154742501e-02,error_detected,13425,True,9.6961855888e-04,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:22.315830
24,1.0000000000e-01,0.0000000000e+00,1,3,1.3664483493e-02,error_detected,13284,True,4.9024820328e-04,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:22.360194
24,1.0000000000e-01,0.0000000000e+00,1,3,1.5361749467e-02,error_detected,10668,True,3.2466650009e-04,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:22.404373
24,1.0000000000e-01,0.0000000000e+00,1,3,1.7269832907e-02,error_detected,21426,True,2.5057792664e-04,200,42,8.2644628099e-01,0,0.0000000000e+00,2026-04-29T20:08:22.476827
24,1.0000000000e-01,0.0000000000e+00,1,3,1.9414919457e-02,error_detected,18501,True,1.8084049225e-04,200,28,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:22.548550
24,1.0000000000e-01,0.0000000000e+00,1,3,2.1826447284e-02,error_detected,8511,True,1.8084049225e-04,100,13,8.8495575221e-01,0,0.0000000000e+00,2026-04-29T20:08:22.593514
24,1.0000000000e-01,0.0000000000e+00,1,3,2.4537511066e-02,error_detected,7656,True,8.0403685570e-04,100,11,9.0090090090e-01,0,0.0000000000e+00,2026-04-29T20:08:22.637269
24,1.0000000000e-01,0.0000000000e+00,1,3,2.7585316176e-02,error_detected,6321,True,9.6961855888e-04,100,20,8.3333333333e-01,0,0.0000000000e+00,2026-04-29T20:08:22.680630
24,1.0000000000e-01,0.0000000000e+00,1,3,3.1011689266e-02,error_detected,11430,True,1.2572407722e-03,200,38,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:22.749371
24,1.0000000000e-01,0.0000000000e+00,1,3,3.4863652277e-02,error_detected,5577,True,7.0816278458e-04,100,20,8.3333333333e-01,0,0.0000000000e+00,2026-04-29T20:08:22.789765
24,1.0000000000e-01,0.0000000000e+00,1,3,3.9194067748e-02,error_detected,4524,True,1.6189515591e-03,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:22.827736
24,1.0000000000e-01,0.0000000000e+00,1,3,4.4062364278e-02,error_detected,4011,True,1.4010667801e-03,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:22.865686
24,1.0000000000e-01,0.0000000000e+00,1,3,4.9535352090e-02,error_detected,3630,True,2.3118555546e-03,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:22.905413
24,1.0000000000e-01,0.0000000000e+00,1,3,5.5688139909e-02,error_detected,2952,True,3.6061704159e-03,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:22.941679
24,1.0000000000e-01,0.0000000000e+00,1,3,6.2605165720e-02,error_detected,6351,True,1.5448629856e-03,200,47,8.0971659919e-01,0,0.0000000000e+00,2026-04-29T20:08:23.009442
24,1.0000000000e-01,0.0000000000e+00,1,3,7.0381355549e-02,error_detected,2712,True,8.2342624664e-03,100,23,8.1300813008e-01,0,0.0000000000e+00,2026-04-29T20:08:23.044751
24,1.0000000000e-01,0.0000000000e+00,1,3,7.9123426190e-02,error_detected,2133,True,5.3798258305e-03,100,5,9.5238095238e-01,0,0.0000000000e+00,2026-04-29T20:08:23.080570
24,1.0000000000e-01,0.0000000000e+00,1,3,8.8951349731e-02,error_detected,1974,True,2.0721852779e-03,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:23.116611
24,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-01,error_detected,3885,True,2.6474297047e-03,200,30,8.6956521739e-01,0,0.0000000000e+00,2026-04-29T20:08:23.180330
34,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-04,error_detected,749769159,False,2.0792741776e+00,43156,6844,8.6312000000e-01,0,0.0000000000e+00,2026-04-29T20:06:57.715763
34,1.0000000000e-01,0.0000000000e+00,1,3,1.1242100351e-04,error_detected,668596719,False,2.0792741776e+00,42908,7092,8.5816000000e-01,0,0.0000000000e+00,2026-04-29T20:07:16.118269
34,1.0000000000e-01,0.0000000000e+00,1,3,1.2638482029e-04,error_detected,1483023,True,1.0907649994e-05,100,23,8.1300813008e-01,0,0.0000000000e+00,2026-04-29T20:07:16.176862
34,1.0000000000e-01,0.0000000000e+00,1,3,1.4208308325e-04,error_detected,527976723,False,2.0792741776e+00,43102,6898,8.6204000000e-01,0,0.0000000000e+00,2026-04-29T20:07:34.223783
34,1.0000000000e-01,0.0000000000e+00,1,3,1.5973122801e-04,error_detected,469777050,False,2.0792741776e+00,43054,6946,8.6108000000e-01,0,0.0000000000e+00,2026-04-29T20:07:51.890597
34,1.0000000000e-01,0.0000000000e+00,1,3,1.7957144944e-04,error_detected,418646055,False,2.0792741776e+00,43180,6820,8.6360000000e-01,0,0.0000000000e+00,2026-04-29T20:08:09.174165
34,1.0000000000e-01,0.0000000000e+00,1,3,2.0187602547e-04,error_detected,371300724,False,2.0792741776e+00,43035,6965,8.6070000000e-01,0,0.0000000000e+00,2026-04-29T20:08:25.466640
34,1.0000000000e-01,0.0000000000e+00,1,3,2.2695105367e-04,error_detected,1549473,True,1.0907649994e-05,200,32,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:25.572916
34,1.0000000000e-01,0.0000000000e+00,1,3,2.5514065200e-04,error_detected,748062,True,1.0907649994e-05,100,20,8.3333333333e-01,0,0.0000000000e+00,2026-04-29T20:08:25.625261
34,1.0000000000e-01,0.0000000000e+00,1,3,2.8683168133e-04,error_detected,1194972,True,1.0907649994e-05,200,28,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:25.722299
34,1.0000000000e-01,0.0000000000e+00,1,3,3.2245905453e-04,error_detected,53678796,True,1.0907649994e-05,9900,1609,8.6019636806e-01,0,0.0000000000e+00,2026-04-29T20:08:29.162478
34,1.0000000000e-01,0.0000000000e+00,1,3,3.6251170500e-04,error_detected,460026,True,1.0907649994e-05,100,17,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:29.219711
34,1.0000000000e-01,0.0000000000e+00,1,3,4.0753929659e-04,error_detected,889131,True,1.0907649994e-05,200,36,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:29.324417
34,1.0000000000e-01,0.0000000000e+00,1,3,4.5815976691e-04,error_detected,371853,True,1.0907649994e-05,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:29.379975
34,1.0000000000e-01,0.0000000000e+00,1,3,5.1506780762e-04,error_detected,6156891,True,1.0907649994e-05,1800,293,8.6000955566e-01,0,0.0000000000e+00,2026-04-29T20:08:30.159074
34,1.0000000000e-01,0.0000000000e+00,1,3,5.7904439806e-04,error_detected,916848,True,1.0907649994e-05,300,56,8.4269662921e-01,0,0.0000000000e+00,2026-04-29T20:08:30.311226
34,1.0000000000e-01,0.0000000000e+00,1,3,6.5096752305e-04,error_detected,3808407,True,1.0907649994e-05,1400,243,8.5209981741e-01,0,0.0000000000e+00,2026-04-29T20:08:30.907164
34,1.0000000000e-01,0.0000000000e+00,1,3,7.3182422191e-04,error_detected,229149,True,3.7044286728e-05,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:30.962273
34,1.0000000000e-01,0.0000000000e+00,1,3,8.2272413417e-04,error_detected,1695207,True,1.0907649994e-05,800,126,8.6393088553e-01,0,0.0000000000e+00,2026-04-29T20:08:31.323422
34,1.0000000000e-01,0.0000000000e+00,1,3,9.2491472772e-04,error_detected,202197,True,5.8829784393e-05,100,20,8.3333333333e-01,0,0.0000000000e+00,2026-04-29T20:08:31.377958
34,1.0000000000e-01,0.0000000000e+00,1,3,1.0397984185e-03,error_detected,665787,True,3.7044286728e-05,400,67,8.5653104925e-01,0,0.0000000000e+00,2026-04-29T20:08:31.568231
34,1.0000000000e-01,0.0000000000e+00,1,3,1.1689518165e-03,error_detected,413637,True,1.0907649994e-05,300,50,8.5714285714e-01,0,0.0000000000e+00,2026-04-29T20:08:31.713041
34,1.0000000000e-01,0.0000000000e+00,1,3,1.3141473626e-03,error_detected,125727,True,1.0907649994e-05,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:31.768334
34,1.0000000000e-01,0.0000000000e+00,1,3,1.4773776526e-03,error_detected,114255,True,1.0907649994e-05,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:31.824335
34,1.0000000000e-01,0.0000000000e+00,1,3,1.6608827826e-03,error_detected,108570,True,1.0907649994e-05,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:31.880920
34,1.0000000000e-01,0.0000000000e+00,1,3,1.8671810913e-03,error_detected,95472,True,1.0907649994e-05,100,11,9.0090090090e-01,0,0.0000000000e+00,2026-04-29T20:08:31.936619
34,1.0000000000e-01,0.0000000000e+00,1,3,2.0991037201e-03,error_detected,78399,True,1.0678172112e-04,100,22,8.1967213115e-01,0,0.0000000000e+00,2026-04-29T20:08:31.993526
34,1.0000000000e-01,0.0000000000e+00,1,3,2.3598334668e-03,error_detected,83376,True,8.4966421127e-05,100,24,8.0645161290e-01,0,0.0000000000e+00,2026-04-29T20:08:32.049836
34,1.0000000000e-01,0.0000000000e+00,1,3,2.6529484644e-03,error_detected,66612,True,8.4966421127e-05,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:32.106800
34,1.0000000000e-01,0.0000000000e+00,1,3,2.9824712862e-03,error_detected,60213,True,8.4966421127e-05,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:32.162397
34,1.0000000000e-01,0.0000000000e+00,1,3,3.3529241492e-03,error_detected,52293,True,5.8829784393e-05,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:32.219582
34,1.0000000000e-01,0.0000000000e+00,1,3,3.7693909754e-03,error_detected,43026,True,1.0907649994e-05,100,15,8.6956521739e-01,0,0.0000000000e+00,2026-04-29T20:08:32.272631
34,1.0000000000e-01,0.0000000000e+00,1,3,4.2375871606e-03,error_detected,167430,True,3.7044286728e-05,400,78,8.3682008368e-01,0,0.0000000000e+00,2026-04-29T20:08:32.437513
34,1.0000000000e-01,0.0000000000e+00,1,3,4.7639380104e-03,error_detected,72240,True,3.7044286728e-05,200,25,8.8888888889e-01,0,0.0000000000e+00,2026-04-29T20:08:32.529402
34,1.0000000000e-01,0.0000000000e+00,1,3,5.3556669177e-03,error_detected,32277,True,8.4966421127e-05,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:32.581605
34,1.0000000000e-01,0.0000000000e+00,1,3,6.0208944933e-03,error_detected,115245,True,1.0907649994e-05,400,77,8.3857442348e-01,0,0.0000000000e+00,2026-04-29T20:08:32.734022
34,1.0000000000e-01,0.0000000000e+00,1,3,6.7687500095e-03,error_detected,78564,True,8.4966421127e-05,300,48,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:32.853790
34,1.0000000000e-01,0.0000000000e+00,1,3,7.6094966855e-03,error_detected,88488,True,8.4966421127e-05,400,62,8.6580086580e-01,0,0.0000000000e+00,2026-04-29T20:08:33.001889
34,1.0000000000e-01,0.0000000000e+00,1,3,8.5546725356e-03,error_detected,22281,True,1.8084049225e-04,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:33.051357
34,1.0000000000e-01,0.0000000000e+00,1,3,9.6172487112e-03,error_detected,16701,True,7.7787041664e-04,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:33.099078
34,1.0000000000e-01,0.0000000000e+00,1,3,1.0811807511e-02,error_detected,16971,True,3.2466650009e-04,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:33.147350
34,1.0000000000e-01,0.0000000000e+00,1,3,1.2154742501e-02,error_detected,13152,True,2.9852986336e-04,100,12,8.9285714286e-01,0,0.0000000000e+00,2026-04-29T20:08:33.194806
34,1.0000000000e-01,0.0000000000e+00,1,3,1.3664483493e-02,error_detected,27594,True,2.2879242897e-04,200,45,8.1632653061e-01,0,0.0000000000e+00,2026-04-29T20:08:33.274369
34,1.0000000000e-01,0.0000000000e+00,1,3,1.5361749467e-02,error_detected,11856,True,7.7787041664e-04,100,16,8.6206896552e-01,0,0.0000000000e+00,2026-04-29T20:08:33.320809
34,1.0000000000e-01,0.0000000000e+00,1,3,1.7269832907e-02,error_detected,9678,True,8.0403685570e-04,100,14,8.7719298246e-01,0,0.0000000000e+00,2026-04-29T20:08:33.364691
34,1.0000000000e-01,0.0000000000e+00,1,3,1.9414919457e-02,error_detected,8742,True,3.9440393448e-04,100,17,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:33.408479
34,1.0000000000e-01,0.0000000000e+00,1,3,2.1826447284e-02,error_detected,9354,True,3.9440393448e-04,100,29,7.7519379845e-01,0,0.0000000000e+00,2026-04-29T20:08:33.451086
34,1.0000000000e-01,0.0000000000e+00,1,3,2.4537511066e-02,error_detected,7305,True,6.3407421112e-04,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:33.495110
34,1.0000000000e-01,0.0000000000e+00,1,3,2.7585316176e-02,error_detected,13767,True,3.7258863449e-04,200,30,8.6956521739e-01,0,0.0000000000e+00,2026-04-29T20:08:33.566278
34,1.0000000000e-01,0.0000000000e+00,1,3,3.1011689266e-02,error_detected,5451,True,2.0242333412e-03,100,18,8.4745762712e-01,0,0.0000000000e+00,2026-04-29T20:08:33.609713
34,1.0000000000e-01,0.0000000000e+00,1,3,3.4863652277e-02,error_detected,10749,True,5.1641464233e-04,200,33,8.5836909871e-01,0,0.0000000000e+00,2026-04-29T20:08:33.681597
34,1.0000000000e-01,0.0000000000e+00,1,3,3.9194067748e-02,error_detected,4884,True,3.4645199776e-04,100,25,8.0000000000e-01,0,0.0000000000e+00,2026-04-29T20:08:33.721115
34,1.0000000000e-01,0.0000000000e+00,1,3,4.4062364278e-02,error_detected,12102,True,1.2093186378e-03,300,55,8.4507042254e-01,0,0.0000000000e+00,2026-04-29T20:08:33.816684
34,1.0000000000e-01,0.0000000000e+00,1,3,4.9535352090e-02,error_detected,3642,True,1.2834072113e-03,100,19,8.4033613445e-01,0,0.0000000000e+00,2026-04-29T20:08:33.856515
34,1.0000000000e-01,0.0000000000e+00,1,3,5.5688139909e-02,error_detected,16170,True,1.0175704956e-03,500,108,8.2236842105e-01,0,0.0000000000e+00,2026-04-29T20:08:34.007274
34,1.0000000000e-01,0.0000000000e+00,1,3,6.2605165720e-02,error_detected,3072,True,1.1613667011e-03,100,23,8.1300813008e-01,0,0.0000000000e+00,2026-04-29T20:08:34.045682
34,1.0000000000e-01,0.0000000000e+00,1,3,7.0381355549e-02,error_detected,2505,True,1.2834072113e-03,100,20,8.3333333333e-01,0,0.0000000000e+00,2026-04-29T20:08:34.081519
34,1.0000000000e-01,0.0000000000e+00,1,3,7.9123426190e-02,error_detected,2214,True,1.4272034168e-03,100,17,8.5470085470e-01,0,0.0000000000e+00,2026-04-29T20:08:34.121888
34,1.0000000000e-01,0.0000000000e+00,1,3,8.8951349731e-02,error_detected,5925,True,1.4272034168e-03,300,46,8.6705202312e-01,0,0.0000000000e+00,2026-04-29T20:08:34.221487
34,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-01,error_detected,1836,True,1.4969408512e-03,100,10,9.0909090909e-01,0,0.0000000000e+00,2026-04-29T20:08:34.261392
31,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,error_detected,749211654,False,3.1378166676e+00,48024,1976,9.6048000000e-01,0,0.0000000000e+00,2026-04-29T20:05:10.558152
31,5.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,error_detected,666577191,False,3.1378166676e+00,47982,2018,9.5964000000e-01,0,0.0000000000e+00,2026-04-29T20:05:29.553522
31,5.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,error_detected,593811882,False,3.1378166676e+00,48049,1951,9.6098000000e-01,0,0.0000000000e+00,2026-04-29T20:05:48.345819
31,5.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,error_detected,530528061,False,3.1378166676e+00,47978,2022,9.5956000000e-01,0,0.0000000000e+00,2026-04-29T20:06:07.316747
31,5.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,error_detected,470546385,False,3.1378166676e+00,47994,2006,9.5988000000e-01,0,0.0000000000e+00,2026-04-29T20:06:25.652037
31,5.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,error_detected,417338436,False,3.1378166676e+00,47980,2020,9.5960000000e-01,0,0.0000000000e+00,2026-04-29T20:06:44.346170
31,5.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,error_detected,370486950,False,3.1378166676e+00,47979,2021,9.5958000000e-01,0,0.0000000000e+00,2026-04-29T20:07:01.614193
31,5.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,error_detected,330158232,False,3.1378166676e+00,48023,1977,9.6046000000e-01,0,0.0000000000e+00,2026-04-29T20:07:18.636533
31,5.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,error_detected,618564,True,1.0907649994e-05,100,2,9.8039215686e-01,0,0.0000000000e+00,2026-04-29T20:07:18.693332
31,5.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,error_detected,262075836,False,3.1378166676e+00,48129,1871,9.6258000000e-01,0,0.0000000000e+00,2026-04-29T20:07:32.020120
